bus_id,station_id,voltage,dc,symbol,under_construction,lon,lat
3054,3642,132,f,Substation,f,28.418884,48.305121
3056,3644,300,f,Substation,f,28.645477,47.202776
3057,3645,300,f,Substation,f,29.069824,47.70052
3058,3646,132,f,Substation,f,29.351349,47.609867
3059,3647,300,f,Substation,f,29.002533,47.050476
3060,3651,132,f,Substation,f,29.21402,47.349059
3061,3652,300,f,Substation,f,30.618896,48.229247
3063,3654,300,f,Substation,f,29.645233,47.684806
3064,3655,300,f,Substation,f,30.260468,47.295997
3065,3655,750,f,Substation,f,30.260468,47.295997
3066,3656,132,f,Substation,f,28.313141,46.782195
3067,3657,132,f,Substation,f,28.252716,45.68028
3069,3658,380,f,Substation,f,28.427124,45.749319
3068,3658,132,f,Substation,f,28.427124,45.749319
3070,3659,132,f,Substation,f,28.733368,45.706179
3071,3660,132,f,Substation,f,28.428497,45.4052
3073,3661,750,f,Substation,f,28.44223,45.23525
3072,3661,380,f,Substation,f,28.44223,45.23525
3074,3662,132,f,Substation,f,28.513641,45.450497
3075,3663,300,f,Substation,f,29.469452,45.981695
3076,3664,132,f,Substation,f,28.839111,45.577523
3077,3665,380,f,Substation,f,28.962708,45.169452
3078,3669,132,f,Substation,f,30.08194,46.346928
3079,3670,132,f,Substation,f,29.928131,46.308047
3080,3671,132,f,Substation,f,30.318146,46.950262
3081,3672,300,f,Substation,f,30.754852,46.608884
3082,3673,220,f,Substation,f,30.877075,46.756798
3083,3674,300,f,Substation,f,30.532379,46.500283
3084,3677,300,f,Substation,f,32.25174,48.417353
3086,3678,300,f,Substation,f,31.618652,47.125279
3085,3678,220,f,Substation,f,31.618652,47.125279
3087,3679,300,f,Substation,f,32.438507,48.129434
3088,3680,300,f,Substation,f,33.32016,48.228332
3089,3681,300,f,Substation,f,33.009796,47.650588
3090,3682,300,f,Substation,f,33.336639,47.866617
3091,3683,300,f,Substation,f,33.717041,47.896089
3093,3685,220,f,Substation,f,31.019897,46.822617
3094,3686,300,f,Substation,f,31.113281,46.686189
3095,3687,220,f,Substation,f,31.532135,46.830134
3096,3688,300,f,Substation,f,32.021027,46.894924
3097,3689,300,f,Substation,f,32.614288,46.646608
3098,3691,300,f,Substation,f,33.592072,46.859252
3100,3692,750,f,Substation,t,33.414917,46.618318
3099,3692,300,f,Substation,t,33.414917,46.618318
3101,3693,220,f,Substation,f,33.748627,46.145589
3102,3694,300,f,Substation,f,33.568726,45.675482
3103,3695,220,f,Substation,f,33.163605,45.305803
3105,3697,380,f,Substation,f,22.788391,48.431023
3104,3697,220,f,Substation,f,22.788391,48.431023
3106,3698,220,f,Substation,f,23.285522,48.615662
3107,3699,220,f,Substation,f,23.315735,48.172497
3108,3700,220,f,Substation,f,22.851563,47.802087
3109,3701,220,f,Substation,f,23.097382,47.191579
3111,3702,380,f,Substation,f,23.303375,47.745788
3110,3702,220,f,Substation,f,23.303375,47.745788
3112,3703,220,f,Substation,f,23.690643,47.677409
3113,3704,220,f,Substation,f,23.389893,47.240084
3114,3705,220,f,Substation,f,24.121857,48.875554
3115,3706,300,f,Substation,f,24.517365,48.786057
3116,3707,300,f,Substation,f,24.391022,48.425555
3118,3711,220,f,Substation,f,23.670044,46.823556
3119,3712,380,f,Substation,f,23.784027,46.801
3120,3713,380,f,Substation,f,23.90213,46.847043
3121,3714,220,f,Substation,f,23.889771,46.567358
3122,3715,220,f,Substation,f,23.645325,46.089424
3123,3718,220,f,Substation,f,22.859802,45.806786
3125,3719,380,f,Substation,f,22.92984,45.762733
3124,3719,220,f,Substation,f,22.92984,45.762733
3127,3724,220,f,Substation,f,23.035583,45.544831
3131,3728,N/A,f,Substation,f,23.285522,45.3589
3130,3728,220,f,Substation,f,23.285522,45.3589
3133,3731,220,f,Substation,f,23.35556,45.0997
3137,3733,380,f,Substation,f,24.458313,46.491774
3136,3733,220,f,Substation,f,24.458313,46.491774
3138,3734,220,f,Substation,f,24.771423,46.409458
3140,3735,380,f,Substation,f,24.201508,45.845064
3139,3735,220,f,Substation,f,24.201508,45.845064
3145,3744,220,f,Substation,f,24.660187,45.31546
3146,3747,300,f,Substation,f,25.886536,48.322474
3147,3748,300,f,Substation,f,26.50589,48.692773
3148,3749,132,f,Substation,f,26.534729,48.535704
3150,3750,380,f,Substation,f,26.331482,47.701444
3149,3750,220,f,Substation,f,26.331482,47.701444
3151,3751,132,f,Substation,f,27.188416,48.4711
3153,3752,300,f,Substation,f,27.321625,48.601133
3152,3752,132,f,Substation,f,27.321625,48.601133
3154,3754,132,f,Substation,f,27.364197,48.491127
3155,3755,132,f,Substation,f,26.733856,48.286848
3156,3756,132,f,Substation,f,26.934357,48.316081
3157,3757,132,f,Substation,f,27.281799,48.196303
3158,3759,300,f,Substation,f,27.577057,48.535704
3159,3760,132,f,Substation,f,27.445221,48.312428
3160,3761,132,f,Substation,f,28.057709,48.088171
3161,3762,132,f,Substation,f,27.184296,47.769791
3162,3765,132,f,Substation,f,27.479553,47.884118
3163,3766,300,f,Substation,f,27.946472,47.795629
3164,3768,220,f,Substation,f,27.509766,47.238219
3165,3769,132,f,Substation,f,27.740479,47.205575
3166,3770,132,f,Substation,f,27.935486,47.240084
3167,3771,220,f,Substation,f,25.669556,46.722918
3169,3773,220,f,Substation,f,26.316376,46.819798
3170,3777,380,f,Substation,f,25.658569,45.692751
3171,3778,380,f,Substation,f,25.703888,45.643808
3172,3780,380,f,Substation,f,26.91925,46.964322
3173,3781,380,f,Substation,f,26.974182,46.51068
3175,3782,380,f,Substation,f,26.872559,46.265341
3174,3782,220,f,Substation,f,26.872559,46.265341
3177,3787,220,f,Substation,f,27.69104,46.629636
3178,3788,132,f,Substation,f,28.019257,46.762443
3179,3789,380,f,Substation,f,27.15683,45.681239
3180,3790,380,f,Substation,f,26.784668,45.110362
3181,3791,380,f,Substation,f,27.956085,45.527517
3182,3793,220,f,Substation,f,27.960205,45.447607
3183,3794,220,f,Substation,f,28.034363,45.448571
3185,3795,380,f,Substation,f,27.850342,45.238152
3184,3795,220,f,Substation,f,27.850342,45.238152
3188,3797,220,f,Substation,f,17.237549,48.617477
3189,3798,380,f,Substation,f,17.001343,48.291417
3190,3799,380,f,Substation,f,16.969757,47.992679
3191,3801,380,f,Substation,f,17.144165,48.075326
3192,3802,380,f,Substation,f,17.764893,48.756189
3195,3804,380,f,Substation,f,17.637177,48.308774
3194,3804,220,f,Substation,f,17.637177,48.308774
3197,3806,220,f,Substation,f,17.804718,48.201795
3199,3809,380,f,Substation,f,17.613831,47.898851
3201,3810,380,f,Substation,f,17.786865,47.653363
3200,3810,220,f,Substation,f,17.786865,47.653363
3203,3812,380,f,Substation,f,18.112335,47.077604
3204,3813,220,f,Substation,f,18.396606,48.62837
3205,3815,380,f,Substation,f,18.742676,48.561159
3208,3818,380,f,Substation,f,18.303223,48.265827
3209,3819,380,f,Substation,f,18.564148,48.211862
3210,3820,380,f,Substation,f,19.254913,48.788771
3211,3821,380,f,Substation,f,18.592987,47.57282
3213,3824,220,f,Substation,f,18.890991,47.489369
3216,3826,380,f,Substation,f,18.675385,47.235422
3215,3826,220,f,Substation,f,18.675385,47.235422
3217,3827,380,f,Substation,f,18.939056,47.227962
3218,3829,220,f,Substation,f,19.135437,47.532038
3220,3830,380,f,Substation,f,19.243927,47.743941
3219,3830,220,f,Substation,f,19.243927,47.743941
3221,3833,220,f,Substation,f,19.210968,47.324861
3223,3835,380,f,Substation,f,17.168884,46.778433
3224,3837,380,f,Substation,f,17.891235,46.409458
3225,3838,380,f,Substation,f,18.220825,46.137025
3226,3839,220,f,Substation,f,16.935425,45.451461
3227,3840,132,f,Substation,f,18.175507,45.74836
3228,3841,132,f,Substation,f,18.005219,45.219775
3229,3842,380,f,Substation,f,18.741302,46.989621
3230,3844,220,f,Substation,f,18.955536,46.934323
3232,3847,132,f,Substation,f,18.288116,45.931095
3233,3848,132,f,Substation,f,18.632813,45.756984
3234,3849,220,f,Substation,f,18.424072,45.287448
3235,3850,380,f,Substation,f,18.663025,45.454351
3236,3851,132,f,Substation,f,19.0242,45.669725
3237,3852,380,f,Substation,f,19.175262,45.75411
3238,3853,132,f,Substation,f,19.050293,45.154927
3239,3854,132,f,Substation,f,19.25354,45.113269
3240,3855,380,f,Substation,f,19.958038,48.380882
3241,3856,380,f,Substation,f,20.753174,48.626555
3242,3857,380,f,Substation,f,21.08139,48.671013
3243,3858,380,f,Substation,f,20.55954,48.263084
3244,3859,380,f,Substation,f,20.898743,48.109265
3246,3862,220,f,Substation,f,20.158539,47.804854
3248,3863,750,f,Substation,f,19.721832,47.213039
3247,3863,380,f,Substation,f,19.721832,47.213039
3250,3864,380,f,Substation,f,20.290375,47.185046
3249,3864,220,f,Substation,f,20.290375,47.185046
3252,3865,380,f,Substation,f,21.020966,47.914501
3251,3865,220,f,Substation,f,21.020966,47.914501
3253,3867,380,f,Substation,f,21.795502,48.824949
3257,3870,220,f,Substation,f,21.504364,48.121184
3258,3871,380,f,Substation,f,21.96579,48.595684
3259,3872,220,f,Substation,f,22.035828,48.316994
3260,3874,380,f,Substation,f,21.566162,47.659838
3261,3876,220,f,Substation,f,21.704865,47.499576
3263,3877,N/A,f,Substation,f,22.026215,47.044861
3262,3877,380,f,Substation,f,22.026215,47.044861
3264,3878,132,f,Substation,f,19.805603,46.081804
3265,3879,380,f,Substation,f,20.170898,46.29856
3267,3880,220,f,Substation,f,20.212097,46.205498
3266,3880,132,f,Substation,f,20.212097,46.205498
3268,3881,380,f,Substation,f,19.720459,46.020807
3269,3882,220,f,Substation,f,19.756165,45.527517
3271,3883,380,f,Substation,f,19.841309,45.341528
3270,3883,220,f,Substation,f,19.841309,45.341528
3272,3885,132,f,Substation,f,20.437317,45.800084
3273,3886,132,f,Substation,f,20.838318,45.873756
3274,3887,220,f,Substation,f,21.040192,45.833584
3275,3888,220,f,Substation,f,20.407104,45.411948
3276,3889,380,f,Substation,f,21.150055,46.652264
3278,3890,380,f,Substation,f,21.409607,46.176978
3277,3890,220,f,Substation,f,21.409607,46.176978
3279,3891,380,f,Substation,f,21.578522,46.513516
3281,3893,220,f,Substation,f,21.145935,45.976924
3282,3894,220,f,Substation,f,21.335449,45.75411
3284,3895,380,f,Substation,f,22.002869,45.309666
3283,3895,220,f,Substation,f,22.002869,45.309666
3285,3896,220,f,Substation,f,22.332458,45.42448
3287,3899,380,f,Substation,f,11.36261,48.852065
3286,3899,220,f,Substation,f,11.36261,48.852065
3288,3900,380,f,Substation,f,11.501312,48.793295
3289,3902,220,f,Substation,f,11.840515,48.869232
3290,3904,380,f,Substation,f,11.778717,48.546615
3291,3905,380,f,Substation,f,11.260986,48.348948
3292,3906,380,f,Substation,f,11.35437,48.277709
3293,3907,380,f,Substation,f,11.589203,48.266741
3294,3909,380,f,Substation,f,11.67984,48.322474
3295,3910,380,f,Substation,f,11.825409,48.314255
3296,3912,220,f,Substation,f,12.172852,48.638354
3297,3913,380,f,Substation,f,12.292328,48.659222
3298,3915,220,f,Substation,f,12.627411,48.20088
3299,3918,220,f,Substation,f,11.365356,47.301585
3300,3920,220,f,Substation,f,11.449127,47.341615
3301,3921,220,f,Substation,f,11.79657,47.463379
3303,3922,380,f,Substation,f,11.839142,47.330446
3302,3922,220,f,Substation,f,11.839142,47.330446
3304,3924,220,f,Substation,f,11.711426,47.188779
3305,3925,220,f,Substation,f,11.604309,47.081345
3306,3927,220,f,Substation,f,11.872101,47.133688
3307,3929,380,f,Substation,f,11.979218,47.941187
3308,3932,220,f,Substation,f,11.980591,47.568187
3310,3936,380,f,Substation,f,12.741394,48.801436
3312,3937,380,f,Substation,f,13.035278,48.67736
3311,3937,220,f,Substation,f,13.035278,48.67736
3313,3940,220,f,Substation,f,12.929535,48.332517
3315,3943,380,f,Substation,f,13.080597,48.256684
3314,3943,220,f,Substation,f,13.080597,48.256684
3317,3945,380,f,Substation,f,13.033905,48.022998
3316,3945,220,f,Substation,f,13.033905,48.022998
3320,3950,220,f,Substation,f,13.379974,48.296899
3321,3953,220,f,Substation,f,13.819427,48.076244
3322,3954,220,f,Substation,f,12.980347,47.943947
3324,3955,380,f,Substation,f,12.671356,47.343476
3323,3955,220,f,Substation,f,12.671356,47.343476
3325,3957,220,f,Substation,f,12.803192,47.244746
3327,3965,220,f,Substation,f,11.332397,46.540916
3328,3966,220,f,Substation,f,11.307678,46.383886
3329,3968,220,f,Substation,f,12.225037,46.173174
3330,3969,380,f,Substation,f,7.388306,53.076703
3331,3970,220,f,Substation,f,11.401062,46.029389
3332,3971,380,f,Substation,f,11.541138,45.656288
3333,3972,220,f,Substation,f,11.666107,45.792425
3335,3973,380,f,Substation,f,11.252747,45.434117
3334,3973,220,f,Substation,f,11.252747,45.434117
3336,3974,220,f,Substation,f,11.493073,45.532327
3337,3975,220,f,Substation,f,11.623535,45.439899
3339,3976,380,f,Substation,f,11.873474,45.357935
3338,3976,220,f,Substation,f,11.873474,45.357935
3340,3977,220,f,Substation,f,12.300568,45.93014
3341,3978,220,f,Substation,f,12.304688,46.071325
3342,3980,220,f,Substation,f,12.436523,45.875668
3344,3981,380,f,Substation,f,12.516174,45.825928
3343,3981,220,f,Substation,f,12.516174,45.825928
3345,3982,220,f,Substation,f,12.115173,45.560218
3346,3983,380,f,Substation,f,12.23053,45.528479
3348,3984,380,f,Substation,f,12.183838,45.369514
3347,3984,220,f,Substation,f,12.183838,45.369514
3350,3986,380,f,Substation,f,12.01355,45.327048
3349,3986,220,f,Substation,f,12.01355,45.327048
3352,3990,380,f,Substation,f,12.693329,46.798179
3351,3990,220,f,Substation,f,12.693329,46.798179
3353,3993,220,f,Substation,f,12.947388,46.363041
3354,3994,220,f,Substation,f,13.022919,46.263443
3355,3995,220,f,Substation,f,13.242645,46.081804
3356,3997,220,f,Substation,f,13.440399,46.871458
3357,4002,220,f,Substation,f,13.989716,46.617375
3358,4006,220,f,Substation,f,12.680969,46.055126
3359,4007,380,f,Substation,f,12.947388,45.996962
3360,4008,380,f,Substation,f,13.095703,46.034156
3361,4009,380,f,Substation,f,13.175354,45.954969
3363,4010,380,f,Substation,f,13.325043,45.874712
3362,4010,220,f,Substation,f,13.325043,45.874712
3364,4011,380,f,Substation,f,13.252258,45.781891
3367,4014,380,f,Substation,f,13.471985,45.801042
3366,4014,220,f,Substation,f,13.471985,45.801042
3368,4016,220,f,Substation,f,13.791962,45.691792
3370,4017,380,f,Substation,f,13.977356,45.685077
3369,4017,220,f,Substation,f,13.977356,45.685077
3371,4018,132,f,Substation,f,13.64502,45.401343
3372,4019,132,f,Substation,f,13.717804,45.526555
3373,4025,220,f,Substation,f,14.089966,48.100095
3375,4026,380,f,Substation,f,14.382477,48.118434
3374,4026,220,f,Substation,f,14.382477,48.118434
3378,4029,220,f,Substation,f,14.904327,48.130351
3380,4032,380,f,Substation,f,15.422058,48.118434
3381,4033,220,f,Substation,f,14.063873,47.803009
3382,4035,220,f,Substation,f,14.169617,47.560774
3383,4036,220,f,Substation,f,14.260254,47.678334
3384,4038,380,f,Substation,f,15.341034,47.956824
3385,4039,220,f,Substation,f,14.794464,47.323
3386,4043,220,f,Substation,f,15.665131,48.408238
3388,4044,380,f,Substation,f,15.692596,48.293244
3387,4044,220,f,Substation,f,15.692596,48.293244
3391,4049,380,f,Substation,f,16.399841,48.323387
3390,4049,220,f,Substation,f,16.399841,48.323387
3393,4052,380,f,Substation,f,16.357269,48.133101
3392,4052,220,f,Substation,f,16.357269,48.133101
3394,4055,380,f,Substation,f,16.67038,48.114767
3395,4056,220,f,Substation,f,15.972748,47.715306
3396,4057,380,f,Substation,f,16.092224,47.289476
3397,4058,220,f,Substation,f,16.761017,47.954984
3398,4059,380,f,Substation,f,16.517944,47.240084
3400,4060,380,f,Substation,f,14.510193,46.567358
3399,4060,220,f,Substation,f,14.510193,46.567358
3402,4064,380,f,Substation,f,14.333038,46.255847
3404,4068,220,f,Substation,f,14.470367,46.107517
3406,4069,380,f,Substation,f,14.615936,46.084662
3405,4069,220,f,Substation,f,14.615936,46.084662
3407,4072,380,f,Substation,f,15.453644,46.854557
3409,4077,380,f,Substation,f,15.04715,46.365884
3408,4077,220,f,Substation,f,15.04715,46.365884
3411,4078,380,f,Substation,f,15.119934,46.263443
3410,4078,220,f,Substation,f,15.119934,46.263443
3412,4080,132,f,Substation,f,14.180603,45.544831
3413,4081,132,f,Substation,f,14.315186,45.368549
3414,4082,220,f,Substation,f,14.408569,45.35697
3416,4083,N/A,f,Substation,f,14.150391,45.138461
3415,4083,220,f,Substation,f,14.150391,45.138461
3419,4085,380,f,Substation,f,14.558258,45.323186
3418,4085,220,f,Substation,f,14.558258,45.323186
3422,4100,380,f,Substation,f,15.695343,46.522966
3424,4102,380,f,Substation,f,15.724182,46.386728
3423,4102,220,f,Substation,f,15.724182,46.386728
3425,4104,132,f,Substation,f,16.013947,46.395253
3426,4105,132,f,Substation,f,16.689606,46.633408
3427,4107,132,f,Substation,f,16.291351,46.295713
3428,4111,380,f,Substation,f,15.486603,45.952104
3430,4114,380,f,Substation,f,16.154022,45.876624
3429,4114,220,f,Substation,f,16.154022,45.876624
3431,4115,380,f,Substation,f,15.871124,45.67932
3432,4117,220,f,Substation,f,16.088104,45.659167
3434,4119,220,f,Substation,f,5.968323,48.916182
3435,4120,220,f,Substation,f,5.923004,48.691867
3436,4122,380,f,Substation,f,6.010895,48.837605
3438,4123,380,f,Substation,f,6.083679,48.824045
3437,4123,220,f,Substation,f,6.083679,48.824045
3439,4124,220,f,Substation,f,6.094666,48.672826
3440,4125,380,f,Substation,f,6.105652,48.589326
3441,4126,380,f,Substation,f,6.068573,48.482025
3442,4127,220,f,Substation,f,6.234741,48.642891
3443,4128,220,f,Substation,f,5.925751,48.170665
3444,4129,220,f,Substation,f,6.091919,48.361724
3446,4130,380,f,Substation,f,6.269073,48.318821
3445,4130,220,f,Substation,f,6.269073,48.318821
3447,4131,220,f,Substation,f,6.483307,48.808672
3448,4132,220,f,Substation,f,6.498413,48.727209
3449,4133,220,f,Substation,f,6.903534,48.685521
3450,4134,220,f,Substation,f,6.378937,48.181654
3451,4135,220,f,Substation,f,6.646729,48.067985
3452,4136,220,f,Substation,f,6.858215,48.374497
3453,4137,220,f,Substation,f,6.957092,48.174328
3454,4138,220,f,Substation,f,6.172943,47.672786
3455,4139,220,f,Substation,f,5.84198,47.282024
3456,4140,220,f,Substation,f,6.041107,47.281092
3457,4141,220,f,Substation,f,6.759338,47.634858
3458,4142,220,f,Substation,f,6.760712,47.523693
3459,4143,220,f,Substation,f,6.676941,47.513491
3460,4144,220,f,Substation,f,6.676941,47.455023
3462,4145,380,f,Substation,f,6.59317,47.386263
3461,4145,220,f,Substation,f,6.59317,47.386263
3463,4146,220,f,Substation,f,7.110901,48.779723
3464,4147,220,f,Substation,f,7.459717,48.902643
3465,4148,220,f,Substation,f,7.733002,48.897227
3466,4149,220,f,Substation,f,7.662964,48.790581
3468,4150,380,f,Substation,f,7.466583,48.582967
3467,4150,220,f,Substation,f,7.466583,48.582967
3469,4151,220,f,Substation,f,7.658844,48.651964
3470,4152,220,f,Substation,f,7.664337,48.587509
3471,4153,220,f,Substation,f,7.630005,48.502957
3472,4154,220,f,Substation,f,7.104034,48.115683
3474,4155,380,f,Substation,f,7.24411,48.056054
3473,4155,220,f,Substation,f,7.24411,48.056054
3476,4156,380,f,Substation,f,7.459717,48.3243
3475,4156,220,f,Substation,f,7.459717,48.3243
3477,4157,220,f,Substation,f,7.662964,48.385442
3478,4159,220,f,Substation,f,7.594299,48.26217
3479,4160,220,f,Substation,f,7.511902,48.141349
3480,4162,220,f,Substation,f,7.474823,48.039529
3482,4165,380,f,Substation,f,7.712402,48.103763
3481,4165,220,f,Substation,f,7.712402,48.103763
3483,4166,220,f,Substation,f,7.845612,48.835797
3484,4168,220,f,Substation,f,7.756348,48.638354
3485,4169,220,f,Substation,f,7.822266,48.680081
3486,4170,220,f,Substation,f,7.752228,48.552978
3487,4172,220,f,Substation,f,7.877197,48.499318
3488,4173,220,f,Substation,f,8.022766,48.643798
3489,4175,220,f,Substation,f,8.243866,48.763431
3490,4176,380,f,Substation,f,8.386688,48.075326
3491,4177,220,f,Substation,f,7.191925,47.922784
3492,4178,220,f,Substation,f,7.051849,47.801164
3493,4179,220,f,Substation,f,7.185059,47.76333
3494,4180,220,f,Substation,f,7.318268,47.778098
3495,4181,220,f,Substation,f,7.200165,47.593199
3497,4182,380,f,Substation,f,7.392426,47.896089
3496,4182,220,f,Substation,f,7.392426,47.896089
3498,4183,220,f,Substation,f,7.503662,47.891485
3499,4184,220,f,Substation,f,7.451477,47.791939
3502,4187,380,f,Substation,f,7.410278,47.642261
3501,4187,220,f,Substation,f,7.410278,47.642261
3503,4190,380,f,Substation,f,7.191925,47.364874
3504,4191,220,f,Substation,f,7.12326,47.076669
3505,4192,380,f,Substation,f,7.26059,47.195312
3506,4193,220,f,Substation,f,7.527008,47.406715
3507,4194,220,f,Substation,f,7.540741,47.282024
3508,4195,380,f,Substation,f,7.583313,47.47916
3509,4196,380,f,Substation,f,7.708282,47.514418
3510,4197,220,f,Substation,f,7.488556,47.192512
3512,4198,380,f,Substation,f,7.642365,47.079475
3511,4198,220,f,Substation,f,7.642365,47.079475
3513,4199,220,f,Substation,f,7.823639,47.575599
3516,4201,380,f,Substation,f,7.933502,47.598755
3515,4201,220,f,Substation,f,7.933502,47.598755
3519,4205,380,f,Substation,f,8.149109,47.706989
3518,4205,220,f,Substation,f,8.149109,47.706989
3521,4206,380,f,Substation,f,8.205414,47.649662
3520,4206,220,f,Substation,f,8.205414,47.649662
3522,4208,380,f,Substation,f,8.169708,47.523693
3523,4211,220,f,Substation,f,7.797546,47.462451
3524,4212,380,f,Substation,f,7.771454,47.387193
3525,4213,220,f,Substation,f,7.7948,47.294134
3527,4214,380,f,Substation,f,7.901917,47.373245
3526,4214,220,f,Substation,f,7.901917,47.373245
3529,4216,380,f,Substation,f,7.969208,47.495864
3528,4216,220,f,Substation,f,7.969208,47.495864
3530,4218,220,f,Substation,f,8.055725,47.374175
3531,4219,220,f,Substation,f,7.734375,47.212106
3532,4220,380,f,Substation,f,8.004913,47.187846
3534,4221,380,f,Substation,f,8.166962,47.435519
3533,4221,220,f,Substation,f,8.166962,47.435519
3536,4222,380,f,Substation,f,8.213654,47.368594
3535,4222,220,f,Substation,f,8.213654,47.368594
3538,4223,380,f,Substation,f,8.268585,47.481017
3537,4223,220,f,Substation,f,8.268585,47.481017
3540,4224,380,f,Substation,f,8.335876,47.299722
3539,4224,220,f,Substation,f,8.335876,47.299722
3541,4225,220,f,Substation,f,8.410034,47.371385
3543,4226,380,f,Substation,f,8.298798,47.148634
3542,4226,220,f,Substation,f,8.298798,47.148634
3544,4227,220,f,Substation,f,5.95459,46.778433
3545,4228,220,f,Substation,f,6.138611,46.889293
3546,4229,220,f,Substation,f,6.304779,46.909937
3547,4231,220,f,Substation,f,5.631866,46.38957
3548,4232,380,f,Substation,f,5.894165,46.317533
3549,4233,380,f,Substation,f,5.940857,46.2473
3550,4235,220,f,Substation,f,6.091919,46.242552
3552,4236,380,f,Substation,f,6.019135,46.174125
3551,4236,220,f,Substation,f,6.019135,46.174125
3554,4238,380,f,Substation,f,6.315765,46.123701
3553,4238,220,f,Substation,f,6.315765,46.123701
3555,4239,380,f,Substation,f,6.549225,46.80382
3556,4240,380,f,Substation,f,6.336365,46.585294
3558,4241,380,f,Substation,f,6.551971,46.623034
3557,4241,220,f,Substation,f,6.551971,46.623034
3559,4242,220,f,Substation,f,6.50116,46.521076
3560,4243,220,f,Substation,f,6.400909,46.303304
3561,4244,220,f,Substation,f,6.550598,46.095138
3562,4246,380,f,Substation,f,6.931,46.51068
3564,4247,380,f,Substation,f,7.02713,46.331758
3563,4247,220,f,Substation,f,7.02713,46.331758
3565,4249,380,f,Substation,f,6.921387,46.093234
3567,4250,380,f,Substation,f,6.995544,46.173174
3566,4250,220,f,Substation,f,6.995544,46.173174
3569,4251,380,f,Substation,f,5.789795,46.064656
3568,4251,220,f,Substation,f,5.789795,46.064656
3570,4252,220,f,Substation,f,5.700531,45.916766
3571,4255,220,f,Substation,f,5.700531,45.672603
3572,4257,220,f,Substation,f,6.112518,46.06275
3573,4258,220,f,Substation,f,6.068573,45.912944
3574,4259,380,f,Substation,f,6.128998,45.782848
3575,4260,220,f,Substation,f,5.858459,45.580406
3577,4262,380,f,Substation,f,5.957336,45.380126
3576,4262,220,f,Substation,f,5.957336,45.380126
3578,4263,220,f,Substation,f,5.631866,45.325117
3579,4264,220,f,Substation,f,5.671692,45.183005
3581,4265,380,f,Substation,f,5.671692,45.121022
3580,4265,220,f,Substation,f,5.671692,45.121022
3582,4266,220,f,Substation,f,5.765076,45.166547
3583,4268,220,f,Substation,f,5.903778,45.249755
3585,4269,380,f,Substation,f,6.04248,45.463983
3584,4269,220,f,Substation,f,6.04248,45.463983
3586,4271,220,f,Substation,f,6.318512,45.521744
3587,4272,220,f,Substation,f,6.15509,45.444717
3588,4273,380,f,Substation,f,6.075439,45.141367
3589,4275,220,f,Substation,f,6.383057,45.875668
3590,4277,380,f,Substation,f,6.454468,45.753152
3592,4278,380,f,Substation,f,6.395416,45.678361
3591,4278,220,f,Substation,f,6.395416,45.678361
3593,4280,220,f,Substation,f,6.828003,46.06942
3594,4281,220,f,Substation,f,6.735992,45.9053
3596,4283,380,f,Substation,f,6.984558,46.071325
3595,4283,220,f,Substation,f,6.984558,46.071325
3597,4284,220,f,Substation,f,6.790924,45.622682
3598,4286,380,f,Substation,f,6.486053,45.473614
3599,4287,220,f,Substation,f,6.543732,45.512121
3600,4289,220,f,Substation,f,6.351471,45.274886
3601,4292,220,f,Substation,f,6.475067,45.188812
3603,4293,380,f,Substation,f,6.591797,45.190748
3602,4293,220,f,Substation,f,6.591797,45.190748
3604,4294,380,f,Substation,f,6.643982,45.138461
3605,4295,220,f,Substation,f,6.9104,45.494796
3606,4298,220,f,Substation,f,6.690674,45.253622
3607,4299,380,f,Substation,f,6.734619,45.176229
3608,4301,380,f,Substation,f,6.950226,45.127805
3609,4302,380,f,Substation,f,7.079315,46.989621
3611,4303,380,f,Substation,f,7.222137,47.007416
3610,4303,220,f,Substation,f,7.222137,47.007416
3612,4305,220,f,Substation,f,7.12326,46.749271
3613,4306,220,f,Substation,f,7.064209,46.576799
3614,4307,220,f,Substation,f,7.447357,46.786897
3615,4308,220,f,Substation,f,7.528381,46.680537
3616,4309,220,f,Substation,f,7.308655,46.52391
3618,4310,380,f,Substation,f,7.165833,46.200745
3617,4310,220,f,Substation,f,7.165833,46.200745
3620,4312,380,f,Substation,f,7.380066,46.261544
3619,4312,220,f,Substation,f,7.380066,46.261544
3622,4313,380,f,Substation,f,7.555847,46.336499
3621,4313,220,f,Substation,f,7.555847,46.336499
3623,4316,220,f,Substation,f,8.073578,46.717269
3624,4318,220,f,Substation,f,8.125763,46.848921
3625,4319,380,f,Substation,f,8.264465,47.021461
3626,4320,220,f,Substation,f,8.140869,46.582462
3627,4321,220,f,Substation,f,8.254852,46.613601
3628,4324,220,f,Substation,f,7.944489,46.358302
3629,4325,220,f,Substation,f,8.061218,46.408511
3630,4327,220,f,Substation,f,7.838745,46.250149
3631,4328,220,f,Substation,f,7.88269,46.137977
3632,4329,220,f,Substation,f,7.996674,46.222603
3633,4330,220,f,Substation,f,8.083191,46.291918
3634,4331,220,f,Substation,f,8.144989,46.462458
3635,4333,220,f,Substation,f,8.357849,46.369674
3636,4334,220,f,Substation,f,8.110657,46.226403
3637,4335,220,f,Substation,f,8.339996,46.21025
3638,4336,220,f,Substation,f,7.283936,46.063703
3639,4338,220,f,Substation,f,7.351227,45.850804
3640,4339,220,f,Substation,f,7.134247,45.801042
3641,4340,220,f,Substation,f,7.171326,45.725356
